  7.3510600000E-03  8.9615351227E+03  1.5173419855E+04 -5.0010385558E+00  1.3808047236E+04 -1.2955896559E+01  1.4848107964E+03 -4.2452529179E+00
  7.4995600000E-03  9.0539902642E+03  1.5329187099E+04 -5.2476773240E+00  1.3949797843E+04 -1.3595630827E+01  1.5000535622E+03 -4.4557982543E+00
  7.6510700000E-03  9.1456043420E+03  1.5483673862E+04 -5.5050331277E+00  1.4090383192E+04 -1.4263228415E+01  1.5151710253E+03 -4.6755909035E+00
  7.8056300000E-03  9.2363975809E+03  1.5636734179E+04 -5.7736716017E+00  1.4229670453E+04 -1.4960156887E+01  1.5301489019E+03 -4.9051141766E+00
  7.9633100000E-03  9.3262004555E+03  1.5788247879E+04 -6.0538169372E+00  1.4367550268E+04 -1.5687009844E+01  1.5449754328E+03 -5.1445777654E+00
  8.1241800000E-03  9.4149492050E+03  1.5938088714E+04 -6.3457744911E+00  1.4503907750E+04 -1.6444591716E+01  1.5596382637E+03 -5.3942611086E+00
  8.2883000000E-03  9.5026830343E+03  1.6086115510E+04 -6.6503192219E+00  1.4638614429E+04 -1.7234908697E+01  1.5741235799E+03 -5.6548195342E+00
  8.4557400000E-03  9.5893369357E+03  1.6232190830E+04 -6.9675567156E+00  1.4771545234E+04 -1.8058255832E+01  1.5884179325E+03 -5.9263753659E+00
  8.6265600000E-03  9.6745906662E+03  1.6376162957E+04 -7.2977566370E+00  1.4902562101E+04 -1.8915343107E+01  1.6025064748E+03 -6.2091746241E+00
  8.8008200000E-03  9.7584748580E+03  1.6517875382E+04 -7.6415698503E+00  1.5031522604E+04 -1.9807861056E+01  1.6163738916E+03 -6.5037761579E+00
  8.9786100000E-03  9.8409317870E+03  1.6657189892E+04 -7.9991173542E+00  1.5158300967E+04 -2.0736148377E+01  1.6300066581E+03 -6.8103210146E+00
  9.1599900000E-03  9.9218685070E+03  1.6793937793E+04 -8.3710771306E+00  1.5282743676E+04 -2.1701965298E+01  1.6433882663E+03 -7.1293901431E+00
  9.3450400000E-03  1.0001082665E+04  1.6927959853E+04 -8.7576093037E+00  1.5404705828E+04 -2.2705746448E+01  1.6565031345E+03 -7.4611493935E+00
  9.5338200000E-03  1.0078599710E+04  1.7059076167E+04 -9.1589233248E+00  1.5524023706E+04 -2.3748059426E+01  1.6693336579E+03 -7.8058144400E+00
  9.7264100000E-03  1.0154207844E+04  1.7187115160E+04 -9.5759643435E+00  1.5640541174E+04 -2.4831346486E+01  1.6818630469E+03 -8.1641773766E+00
