  2.5982700000E-03  4.3508261989E+03  7.3604446025E+03 -2.7988272656E-01  6.6981186658E+03 -5.5820560366E-01  7.2026396927E+02  2.1427087264E-03
  2.6507600000E-03  4.4228469671E+03  7.4830927372E+03 -2.9107307708E-01  6.8097303693E+03 -5.8045849175E-01  7.3226583018E+02  2.3193598016E-03
  2.7043100000E-03  4.4957590633E+03  7.6072345210E+03 -3.0270180621E-01  6.9227013167E+03 -6.0357773339E-01  7.4441385368E+02  2.5104919353E-03
  2.7589400000E-03  4.5695158651E+03  7.7328614210E+03 -3.1478506933E-01  7.0370237426E+03 -6.2759479823E-01  7.5670720475E+02  2.7172863512E-03
  2.8146700000E-03  4.6441641147E+03  7.8599628598E+03 -3.2733951957E-01  7.1526880219E+03 -6.5254214432E-01  7.6914484837E+02  2.9409247019E-03
  2.8715300000E-03  4.7196694513E+03  7.9885487182E+03 -3.4038457471E-01  7.2697031459E+03 -6.7845766129E-01  7.8172775141E+02  3.1827250036E-03
  2.9295400000E-03  4.7960782969E+03  8.1186036963E+03 -3.5393779460E-01  7.3880551917E+03 -7.0537533714E-01  7.9445441669E+02  3.4442941387E-03
  2.9887200000E-03  4.8732852327E+03  8.2501103922E+03 -3.6801726819E-01  7.5077283232E+03 -7.3333021941E-01  8.0732314133E+02  3.7272241743E-03
  3.0491000000E-03  4.9514018076E+03  8.3830712129E+03 -3.8264397900E-01  7.6287247307E+03 -7.6236301019E-01  8.2033416085E+02  4.0332988081E-03
  3.1106900000E-03  5.0303546240E+03  8.5174421979E+03 -3.9783456549E-01  7.7510044097E+03 -7.9250570088E-01  8.3348317348E+02  4.3643323738E-03
  3.1735300000E-03  5.1101664977E+03  8.6532425995E+03 -4.1361371623E-01  7.8745848799E+03 -8.2380636498E-01  8.4677206316E+02  4.7221279315E-03
  3.2376400000E-03  5.1907727013E+03  8.7904452687E+03 -4.3000163711E-01  7.9994414353E+03 -8.5630389586E-01  8.6019817319E+02  5.1088281114E-03
  3.3030500000E-03  5.2722874735E+03  8.9290419821E+03 -4.4702148409E-01  8.1255665925E+03 -8.9004276590E-01  8.7376069886E+02  5.5270593362E-03
  3.3697700000E-03  5.3545151862E+03  9.0689797666E+03 -4.6469182635E-01  8.2529121453E+03 -9.2505837208E-01  8.8745445645E+02  5.9792892613E-03
  3.4378500000E-03  5.4375991120E+03  9.2102869500E+03 -4.8304237158E-01  8.3815038723E+03 -9.6140804464E-01  9.0128221799E+02  6.4684718063E-03
  3.5073000000E-03  5.5215097471E+03  9.3529053617E+03 -5.0209318785E-01  8.5112888374E+03 -9.9913037054E-01  9.1523829115E+02  6.9967185111E-03
  3.5781500000E-03  5.6061264899E+03  9.4968159569E+03 -5.2186972433E-01  8.6422497094E+03 -1.0382738301E+00  9.2932081226E+02  7.5674841869E-03
  3.6504300000E-03  5.6915640221E+03  9.6419966404E+03 -5.4239800657E-01  8.7743663815E+03 -1.0788877979E+00  9.4352761919E+02  8.1846078586E-03
  3.7241700000E-03  5.7776947332E+03  9.7884222590E+03 -5.6370485231E-01  8.9076159638E+03 -1.1210232400E+00  9.5785625053E+02  8.8518860201E-03
  3.7994100000E-03  5.8646493649E+03  9.9360841057E+03 -5.8582100395E-01  9.0419905329E+03 -1.1647390993E+00  9.7230585427E+02  9.5728620886E-03
  3.8761600000E-03  5.9522634155E+03  1.0084911648E+04 -6.0876911406E-01  9.1774259026E+03 -1.2100782699E+00  9.8686952831E+02  1.0350882990E-02
  3.9544600000E-03  6.0406034561E+03  1.0234890287E+04 -6.3258018821E-01  9.3139087891E+03 -1.2570986660E+00  1.0015458442E+03  1.1191910910E-02
  4.0343500000E-03  6.1296052671E+03  1.0386001427E+04 -6.5728659684E-01  9.4514222683E+03 -1.3058613295E+00  1.0163329821E+03  1.2101225501E-02
  4.1158500000E-03  6.2192370680E+03  1.0538185351E+04 -6.8291577523E-01  9.5899119978E+03 -1.3564180428E+00  1.0312250984E+03  1.3083125875E-02
  4.1989900000E-03  6.3095491736E+03  1.0691398590E+04 -7.0949885062E-01  9.7293384197E+03 -1.4088277397E+00  1.0462179394E+03  1.4142222722E-02
  4.2838200000E-03  6.4004833676E+03  1.0845630780E+04 -7.3707240516E-01  9.8696921036E+03 -1.4631577902E+00  1.0613104910E+03  1.5286996018E-02
  4.3703600000E-03  6.4920030456E+03  1.1000813149E+04 -7.6566488017E-01  1.0010910464E+04 -1.5194602858E+00  1.0764960232E+03  1.6524318876E-02
  4.4586500000E-03  6.5840261418E+03  1.1156910053E+04 -7.9531349883E-01  1.0152961066E+04 -1.5778063734E+00  1.0917710483E+03  1.7858595605E-02
  4.5487200000E-03  6.6766708286E+03  1.1313864590E+04 -8.2605081417E-01  1.0295792128E+04 -1.6382552614E+00  1.1071299980E+03  1.9298346026E-02
  4.6406100000E-03  6.7697775724E+03  1.1471633977E+04 -8.5791265882E-01  1.0439364715E+04 -1.7008713719E+00  1.1225686855E+03  2.0854158799E-02
  4.7343500000E-03  6.8633134492E+03  1.1630154728E+04 -8.9093321228E-01  1.0583621055E+04 -1.7657169675E+00  1.1380808986E+03  2.2534750283E-02
  4.8299900000E-03  6.9574263447E+03  1.1789393546E+04 -9.2515745766E-01  1.0728530847E+04 -1.8328790395E+00  1.1536633789E+03  2.4343725651E-02
  4.9275700000E-03  7.0518645035E+03  1.1949295960E+04 -9.6062085633E-01  1.0874044523E+04 -1.9024171194E+00  1.1693107962E+03  2.6298104668E-02
  5.0271100000E-03  7.1466515201E+03  1.2109771682E+04 -9.9735496923E-01  1.1020079917E+04 -1.9743862834E+00  1.1850143150E+03  2.8409520062E-02
  5.1286600000E-03  7.2418553986E+03  1.2270775919E+04 -1.0354070468E+00  1.1166596268E+04 -2.0488771595E+00  1.2007695522E+03  3.0682779309E-02
  5.2322700000E-03  7.3372989863E+03  1.2432259057E+04 -1.0748191950E+00  1.1313548426E+04 -2.1259624472E+00  1.2165716528E+03  3.3134815894E-02
  5.3379700000E-03  7.4331012338E+03  1.2594136319E+04 -1.1156261795E+00  1.1460859244E+04 -2.2056995936E+00  1.2324123208E+03  3.5783437153E-02
  5.4458000000E-03  7.5290619638E+03  1.2756335255E+04 -1.1578723305E+00  1.1608462789E+04 -2.2881708671E+00  1.2482844665E+03  3.8637233557E-02
  5.5558200000E-03  7.6251677824E+03  1.2918809055E+04 -1.2016082989E+00  1.1756316465E+04 -2.3734677302E+00  1.2641835093E+03  4.1710130966E-02
  5.6680500000E-03  7.7214380875E+03  1.3081447719E+04 -1.2468629309E+00  1.1904320170E+04 -2.4616304456E+00  1.2800986851E+03  4.5028226150E-02
  5.7825500000E-03  7.8178588557E+03  1.3244196251E+04 -1.2936889571E+00  1.2052423857E+04 -2.5527546722E+00  1.2960246122E+03  4.8605147819E-02
  5.8993700000E-03  7.9142184088E+03  1.3406980175E+04 -1.3421379156E+00  1.2200559751E+04 -2.6469358976E+00  1.3119540026E+03  5.2450916876E-02
  6.0185400000E-03  8.0106349740E+03  1.3569693461E+04 -1.3922394140E+00  1.2348631363E+04 -2.7442087982E+00  1.3278764805E+03  5.6602604754E-02
  6.1401200000E-03  8.1069930701E+03  1.3732267557E+04 -1.4440469772E+00  1.2496576310E+04 -2.8446677768E+00  1.3437853380E+03  6.1077993328E-02
  6.2641600000E-03  8.2031558638E+03  1.3894615426E+04 -1.4976161971E+00  1.2644315387E+04 -2.9484179077E+00  1.3596720577E+03  6.5884334854E-02
  6.3907100000E-03  8.2992682855E+03  1.4056645670E+04 -1.5529808740E+00  1.2791765420E+04 -3.0554933682E+00  1.3755276959E+03  7.1072383482E-02
  6.5198100000E-03  8.3950791654E+03  1.4218250219E+04 -1.6101874173E+00  1.2938828065E+04 -3.1659732813E+00  1.3913416773E+03  7.6661251629E-02
  6.6515200000E-03  8.4905472353E+03  1.4379342087E+04 -1.6692975883E+00  1.3085424160E+04 -3.2799738850E+00  1.4071054897E+03  8.2659542725E-02
  6.7858900000E-03  8.5857173017E+03  1.4539817157E+04 -1.7303398215E+00  1.3231458961E+04 -3.3975092539E+00  1.4228089448E+03  8.9132501515E-02
  6.9229700000E-03  8.6805348715E+03  1.4699567193E+04 -1.7933683309E+00  1.3376833970E+04 -3.5186751963E+00  1.4384414509E+03  9.6096943246E-02
  7.0628200000E-03  8.7747460891E+03  1.4858491114E+04 -1.8584421270E+00  1.3521457202E+04 -3.6435761615E+00  1.4539931166E+03  1.0357098349E-01
  7.2055000000E-03  8.8685054380E+03  1.5016482671E+04 -1.9255885358E+00  1.3665231967E+04 -3.7722141854E+00  1.4694535449E+03  1.1163493453E-01
  7.3510600000E-03  8.9615351227E+03  1.5173419855E+04 -1.9948695148E+00  1.3808047236E+04 -3.9047074233E+00  1.4848107964E+03  1.2029403480E-01
