  7.0628200000E-03 -3.4398566517E+00 -4.0175592980E+00 -1.3675719040E+00  3.9268606056E-01  7.1522854643E-02 -1.7051606779E-02  1.1482394330E-01  2.0763142752E-03  3.1510581302E-02
  7.2055000000E-03 -3.5719402440E+00 -4.1683723994E+00 -1.4169697014E+00  4.2143076852E-01  7.6820007677E-02 -1.8335883486E-02  1.2504872365E-01  2.2816336342E-03  3.4419495086E-02
  7.3510600000E-03 -3.7088057895E+00 -4.3244161502E+00 -1.4679596955E+00  4.5217697054E-01  8.2491134689E-02 -1.9713668421E-02  1.3611473094E-01  2.5055750984E-03  3.7570289917E-02
  7.4995600000E-03 -3.8506072841E+00 -4.4858448477E+00 -1.5205816252E+00  4.8505725516E-01  8.8560825262E-02 -2.1191596649E-02  1.4809366848E-01  2.7515078455E-03  4.0984461514E-02
  7.6510700000E-03 -3.9975114779E+00 -4.6528250138E+00 -1.5748785993E+00  5.2027822605E-01  9.5055519860E-02 -2.2776660129E-02  1.6118678707E-01  3.0203073761E-03  4.4748213610E-02
  7.8056300000E-03 -4.1496581176E+00 -4.8254911186E+00 -1.6308826612E+00  5.5788844486E-01  1.0200158017E-01 -2.4476093149E-02  1.7528114327E-01  3.3134599030E-03  4.8790014476E-02
  7.9633100000E-03 -4.3072173459E+00 -5.0040113977E+00 -1.6886361665E+00  5.9810866852E-01  1.0942832549E-01 -2.6297837614E-02  1.9058970731E-01  3.6347555184E-03  5.3198992766E-02
  8.1241800000E-03 -4.4703628184E+00 -5.1885551586E+00 -1.7481811369E+00  6.4116640912E-01  1.1736665762E-01 -2.8250345986E-02  2.0732060463E-01  3.9848556231E-03  5.8061816883E-02
  8.2883000000E-03 -4.6392597791E+00 -5.3792812507E+00 -1.8095554608E+00  6.8705241782E-01  1.2584827680E-01 -3.0342778481E-02  2.2520528610E-01  4.3672820790E-03  6.3224785896E-02
  8.4557400000E-03 -4.8140848801E+00 -5.5763599710E+00 -1.8728000655E+00  7.3614241808E-01  1.3490741549E-01 -3.2584468214E-02  2.4472971776E-01  4.7854337741E-03  6.8910510009E-02
  8.6265600000E-03 -4.9950078022E+00 -5.7799504191E+00 -1.9379515013E+00  7.8858866369E-01  1.4457902927E-01 -3.4985738575E-02  2.6591756057E-01  5.2400945694E-03  7.5109922886E-02
  8.8008200000E-03 -5.1821971286E+00 -5.9902106841E+00 -2.0050452854E+00  8.4448373903E-01  1.5490004755E-01 -3.7557112074E-02  2.8867138119E-01  5.7369333025E-03  8.1750866225E-02
  8.9786100000E-03 -5.3758567906E+00 -6.2073351363E+00 -2.0741277443E+00  9.0425098256E-01  1.6591115907E-01 -4.0310379525E-02  3.1351830472E-01  6.2787125575E-03  8.9072002388E-02
  9.1599900000E-03 -5.5761603073E+00 -6.4314814510E+00 -2.1452326729E+00  9.6793831919E-01  1.7765301491E-01 -4.3257628444E-02  3.4023369090E-01  6.8671748679E-03  9.6935839432E-02
  9.3450400000E-03 -5.7833014874E+00 -6.6628303738E+00 -2.2184004336E+00  1.0358673309E+00  1.9016924431E-01 -4.6411864853E-02  3.6912886614E-01  7.5104040221E-03  1.0546892362E-01
  9.5338200000E-03 -5.9974557045E+00 -6.9015367404E+00 -2.2936623888E+00  1.1084456386E+00  2.0350323124E-01 -4.9787028550E-02  4.0066870038E-01  8.2088721266E-03  1.1487597312E-01
  9.7264100000E-03 -6.2188190360E+00 -7.1477784182E+00 -2.3710563441E+00  1.1855409659E+00  2.1770271432E-01 -5.3397542038E-02  4.3422194960E-01  8.9684300165E-03  1.2480992095E-01
  9.9229000000E-03 -6.4476000856E+00 -7.4017448498E+00 -2.4506228843E+00  1.2678683485E+00  2.3281752401E-01 -5.7259619889E-02  4.7083122537E-01  9.7967161373E-03  1.3575742775E-01
  1.0123400000E-02 -6.6840344226E+00 -7.6636500455E+00 -2.5324093432E+00  1.3555637215E+00  2.4890174654E-01 -6.1390356946E-02  5.1033489106E-01  1.0693416623E-02  1.4760342233E-01
  1.0327900000E-02 -6.9282107414E+00 -7.9335477796E+00 -2.6164122408E+00  1.4488020889E+00  2.6600100613E-01 -6.5805435151E-02  5.5274361687E-01  1.1670742341E-02  1.6031777697E-01
  1.0536500000E-02 -7.1803498090E+00 -8.2116313371E+00 -2.7026709408E+00  1.5482874424E+00  2.8417169343E-01 -7.0524085097E-02  5.9901322738E-01  1.2730774183E-02  1.7433985539E-01
  1.0749300000E-02 -7.4406714491E+00 -8.4980917196E+00 -2.7912231122E+00  1.6537903791E+00  3.0347210455E-01 -7.5566370958E-02  6.4822382064E-01  1.3879076998E-02  1.8916843547E-01
  1.0966500000E-02 -7.7095173396E+00 -8.7932532793E+00 -2.8821465168E+00  1.7662519557E+00  3.2397249764E-01 -8.0956400413E-02  7.0171210743E-01  1.5130249572E-02  2.0542018213E-01
  1.1188000000E-02 -7.9868614599E+00 -9.0970280279E+00 -2.9753910802E+00  1.8858222855E+00  3.4571542124E-01 -8.6711943335E-02  7.5942358247E-01  1.6479783754E-02  2.2303505585E-01
  1.1414100000E-02 -8.2731681140E+00 -9.4098704237E+00 -3.0710724931E+00  2.0127176303E+00  3.6878539372E-01 -9.2862259106E-02  8.2113637231E-01  1.7948728826E-02  2.4183883685E-01
  1.1644600000E-02 -8.5682731161E+00 -9.7315386533E+00 -3.1690926283E+00  2.1478450916E+00  3.9321686366E-01 -9.9424704200E-02  8.8838331361E-01  1.9537150191E-02  2.6256497433E-01
  1.1879900000E-02 -8.8727727498E+00 -1.0062619399E+01 -3.2696052707E+00  2.2909088008E+00  4.1910852836E-01 -1.0643478600E-01  9.5976388638E-01  2.1254249541E-02  2.8444340874E-01
  1.2119900000E-02 -9.1866148511E+00 -1.0402994688E+01 -3.3725488583E+00  2.4430250794E+00  4.4650688438E-01 -1.1391543067E-01  1.0371563497E+00  2.3119642283E-02  3.0836452847E-01
  1.2364700000E-02 -9.5100086777E+00 -1.0752818578E+01 -3.4779439540E+00  2.6044359989E+00  4.7548125145E-01 -1.2189670378E-01  1.1204440677E+00  2.5127284311E-02  3.3421670421E-01
  1.2614500000E-02 -9.8432806225E+00 -1.1112381454E+01 -3.5858512373E+00  2.7753038081E+00  5.0611337935E-01 -1.3041352010E-01  1.2093088540E+00  2.7306975180E-02  3.6176744159E-01
  1.2869300000E-02 -1.0186497334E+01 -1.1481678818E+01 -3.6962420897E+00  2.9570801209E+00  5.3845968291E-01 -1.3949696289E-01  1.3061375230E+00  2.9656758037E-02  3.9215720724E-01
  1.3129300000E-02 -1.0539985973E+01 -1.1860988367E+01 -3.8091713545E+00  3.1487663561E+00  5.7260668342E-01 -1.4918614408E-01  1.4082142375E+00  3.2192354737E-02  4.2395246725E-01
  1.3394500000E-02 -1.0903790539E+01 -1.2250285463E+01 -3.9246034086E+00  3.3523657847E+00  6.0860978030E-01 -1.5951599566E-01  1.5190660145E+00  3.4939072971E-02  4.5885041791E-01
  1.3665100000E-02 -1.1278236057E+01 -1.2649830074E+01 -4.0425863284E+00  3.5677314229E+00  6.4655452330E-01 -1.7053026805E-01  1.6376060027E+00  3.7888163468E-02  4.9623519453E-01
  1.3941200000E-02 -1.1663484616E+01 -1.3059724835E+01 -4.1631208821E+00  3.7953696400E+00  6.8651029285E-01 -1.8227157052E-01  1.7642719368E+00  4.1086150583E-02  5.3624013525E-01
  1.4222800000E-02 -1.2059569266E+01 -1.3479911492E+01 -4.2861604018E+00  4.0368748272E+00  7.2852989409E-01 -1.9478058025E-01  1.9016750301E+00  4.4518920431E-02  5.8011150207E-01
  1.4510100000E-02 -1.2466780034E+01 -1.3910618959E+01 -4.4117418247E+00  4.2907083094E+00  7.7269532532E-01 -2.0810823927E-01  2.0460056719E+00  4.8222411681E-02  6.2585016311E-01
  1.4803200000E-02 -1.2885262910E+01 -1.4351913947E+01 -4.5398542924E+00  4.5600978257E+00  8.1906920152E-01 -2.2230576350E-01  2.2030725863E+00  5.2216926840E-02  6.7627599379E-01
  1.5102300000E-02 -1.3315308019E+01 -1.4804003309E+01 -4.6705267421E+00  4.8435995320E+00  8.6772897813E-01 -2.3743168243E-01  2.3691525355E+00  5.6500637734E-02  7.2943869283E-01
  1.5407400000E-02 -1.3756883546E+01 -1.5266776797E+01 -4.8036963919E+00  5.1430989573E+00  9.1871521943E-01 -2.5353725145E-01  2.5475885941E+00  6.1136607239E-02  7.8691677204E-01
  1.5718600000E-02 -1.4210122982E+01 -1.5740262265E+01 -4.9393403785E+00  5.4592383902E+00  9.7208041187E-01 -2.7068157977E-01  2.7389161906E+00  6.6093805823E-02  8.4890511295E-01
  1.6036100000E-02 -1.4675254674E+01 -1.6224622884E+01 -5.0774746389E+00  5.7913028647E+00  1.0278858639E+00 -2.8893150380E-01  2.9410490009E+00  7.1448310026E-02  9.1424260976E-01
  1.6360100000E-02 -1.5152532321E+01 -1.6720010863E+01 -5.2181111339E+00  6.1432276242E+00  1.0861909829E+00 -3.0836091560E-01  3.1609973324E+00  7.7191340552E-02  9.8633711244E-01
  1.6690600000E-02 -1.5641884802E+01 -1.7226257444E+01 -5.3611703948E+00  6.5106384227E+00  1.1470135827E+00 -3.2903283170E-01  3.3895659483E+00  8.3359026604E-02  1.0605019916E+00
  1.7027800000E-02 -1.6143516514E+01 -1.7743482229E+01 -5.5066554649E+00  6.8994280969E+00  1.2103942023E+00 -3.5102970837E-01  3.6378445841E+00  9.0008496367E-02  1.1421605364E+00
  1.7371800000E-02 -1.6657499163E+01 -1.8271637592E+01 -5.6545217237E+00  7.3067751269E+00  1.2763513030E+00 -3.7442883365E-01  3.8994910619E+00  9.7111727926E-02  1.2280601899E+00
  1.7722700000E-02 -1.7183836146E+01 -1.8810655862E+01 -5.8047201459E+00  7.7350630951E+00  1.3448859310E+00 -3.9931247312E-01  4.1789120694E+00  1.0478605773E-01  1.3202757139E+00
  1.8080700000E-02 -1.7722733080E+01 -1.9360610774E+01 -5.9572408329E+00  8.1855209628E+00  1.4160144755E+00 -4.2577457265E-01  4.4776731883E+00  1.1297130326E-01  1.4195038512E+00
  1.8446000000E-02 -1.8274309805E+01 -1.9921555292E+01 -6.1120683768E+00  8.6561428786E+00  1.4897351707E+00 -4.5391291572E-01  4.7913114353E+00  1.2180116156E-01  1.5233659321E+00
  1.8818600000E-02 -1.8838428298E+01 -2.0493219936E+01 -6.2690990988E+00  9.1530534999E+00  1.5659931703E+00 -4.8381877953E-01  5.1316482798E+00  1.3124219850E-01  1.6377031680E+00
  1.9198700000E-02 -1.9415200632E+01 -2.1075627288E+01 -6.4283098720E+00  9.6683634014E+00  1.6447627130E+00 -5.1560035419E-01  5.4823882661E+00  1.4137421208E-01  1.7542364363E+00
  1.9586600000E-02 -2.0004878142E+01 -2.1668933873E+01 -6.5897147612E+00  1.0212298397E+01  1.7260202247E+00 -5.4938663040E-01  5.8632969297E+00  1.5228119671E-01  1.8826941623E+00
  1.9982300000E-02 -2.0607268844E+01 -2.2272816620E+01 -6.7531978317E+00  1.0777974723E+01  1.8096548520E+00 -5.8527888300E-01  6.2603280638E+00  1.6391444193E-01  2.0160013834E+00
  2.0385900000E-02 -2.1222244868E+01 -2.2887093203E+01 -6.9186828970E+00  1.1370872084E+01  1.8955650383E+00 -6.2339759375E-01  6.6844659109E+00  1.7647406608E-01  2.1594922038E+00
  2.0797800000E-02 -2.1850217855E+01 -2.3512017375E+01 -7.0862116427E+00  1.1990234477E+01  1.9836853496E+00 -6.6389628547E-01  7.1331064531E+00  1.8985180626E-01  2.3117686190E+00
  2.1217900000E-02 -2.2490698117E+01 -2.4147067892E+01 -7.2556184047E+00  1.2634548029E+01  2.0738273036E+00 -7.0688593122E-01  7.6038679760E+00  2.0429789444E-01  2.4715054042E+00
  2.1646500000E-02 -2.3143915489E+01 -2.4792315678E+01 -7.4268972463E+00  1.3310435034E+01  2.1658676028E+00 -7.5252696676E-01  8.1091761858E+00  2.1971328052E-01  2.6448285811E+00
  2.2083800000E-02 -2.3809820643E+01 -2.5447666989E+01 -7.5999976151E+00  1.4008211983E+01  2.2596463346E+00 -8.0097290847E-01  8.6297578269E+00  2.3633500160E-01  2.8219228019E+00
  2.2529900000E-02 -2.4488256087E+01 -2.6112850293E+01 -7.7748255574E+00  1.4742313753E+01  2.3549318687E+00 -8.5237726459E-01  9.1944560035E+00  2.5416149322E-01  3.0171369238E+00
  2.2985100000E-02 -2.5179348864E+01 -2.6787894310E+01 -7.9513637250E+00  1.5496626851E+01  2.4515482338E+00 -9.0691736338E-01  9.7707183468E+00  2.7328414596E-01  3.2140484327E+00
  2.3449400000E-02 -2.5882687287E+01 -2.7472353298E+01 -8.1294746224E+00  1.6287561419E+01  2.5491963456E+00 -9.6474968121E-01  1.0392105032E+01  2.9392599439E-01  3.4293112383E+00
  2.3923100000E-02 -2.6598421032E+01 -2.8166222057E+01 -8.3091345806E+00  1.7103519601E+01  2.6476368129E+00 -1.0260662863E+00  1.1034895271E+01  3.1599137842E-01  3.6509919580E+00
  2.4406400000E-02 -2.7326351216E+01 -2.8869328179E+01 -8.4902782952E+00  1.7952471267E+01  2.7465736961E+00 -1.0910596884E+00  1.1715853305E+01  3.3991483362E-01  3.8872422885E+00
  2.4899400000E-02 -2.8066335912E+01 -2.9581348111E+01 -8.6728014047E+00  1.8832276450E+01  2.8456765064E+00 -1.1599141283E+00  1.2430483807E+01  3.6548890074E-01  4.1358185561E+00
  2.5402400000E-02 -2.8818267979E+01 -3.0302234912E+01 -8.8566715586E+00  1.9739727352E+01  2.9446290875E+00 -1.2328428001E+00  1.3173306244E+01  3.9325375393E-01  4.3937052180E+00
  2.5915600000E-02 -2.9582128559E+01 -3.1031785505E+01 -9.0418170088E+00  2.0685420850E+01  3.0430679180E+00 -1.3100603058E+00  1.3965218008E+01  4.2301289801E-01  4.6713355742E+00
  2.6439100000E-02 -3.0357497465E+01 -3.1769648168E+01 -9.2281280711E+00  2.1651417906E+01  3.1405943162E+00 -1.3917576924E+00  1.4771768003E+01  4.5526365017E-01  4.9512767088E+00
  2.6973200000E-02 -3.1144425990E+01 -3.2515744130E+01 -9.4155659624E+00  2.2664247977E+01  3.2368232941E+00 -1.4781806600E+00  1.5645955172E+01  4.9000486235E-01  5.2599256397E+00
  2.7518100000E-02 -3.1942703385E+01 -3.3269853670E+01 -9.6040534193E+00  2.3688373188E+01  3.3313508841E+00 -1.5695412687E+00  1.6517542939E+01  5.2752531413E-01  5.5620100546E+00
  2.8074000000E-02 -3.2752093565E+01 -3.4031738171E+01 -9.7935119839E+00  2.4761034499E+01  3.4237352583E+00 -1.6660795480E+00  1.7461973030E+01  5.6817253047E-01  5.8950593638E+00
  2.8641200000E-02 -3.3572630009E+01 -3.4801305448E+01 -9.9838952752E+00  2.5850715606E+01  3.5135752623E+00 -1.7680315048E+00  1.8416219627E+01  6.1192765642E-01  6.2274853486E+00
  2.9219800000E-02 -3.4403786167E+01 -3.5578170731E+01 -1.0175087620E+01  2.6981909259E+01  3.6004031066E+00 -1.8756180563E+00  1.9431283326E+01  6.5952808981E-01  6.5844962432E+00
  2.9810000000E-02 -3.5245539989E+01 -3.6362101596E+01 -1.0367007050E+01  2.8137063574E+01  3.6838051004E+00 -1.9890624279E+00  2.0471720024E+01  7.1068768367E-01  6.9483989092E+00
  3.0412200000E-02 -3.6097696230E+01 -3.7153113960E+01 -1.0559633025E+01  2.9324978700E+01  3.7633899766E+00 -2.1086364550E+00  2.1557033190E+01  7.6648718636E-01  7.3284604591E+00
  3.1026600000E-02 -3.6960268930E+01 -3.7950958534E+01 -1.0752877612E+01  3.0546106594E+01  3.8387659502E+00 -2.2345635324E+00  2.2687449025E+01  8.2651227139E-01  7.7248544441E+00
  3.1653400000E-02 -3.7832732079E+01 -3.8755385108E+01 -1.0946650872E+01  3.1788588433E+01  3.9095677967E+00 -2.3670572175E+00  2.3841763600E+01  8.9196851222E-01  8.1264989097E+00
  3.2292800000E-02 -3.8715081247E+01 -3.9566134651E+01 -1.1140861070E+01  3.3075145986E+01  3.9754598170E+00 -2.5063323065E+00  2.5064711384E+01  9.6250463627E-01  8.5557831393E+00
  3.2945200000E-02 -3.9607093355E+01 -4.0383211205E+01 -1.1335473521E+01  3.4369574515E+01  4.0361976553E+00 -2.6526198432E+00  2.6285648830E+01  1.0393073822E+00  8.9768464318E+00
  3.3610700000E-02 -4.0508543728E+01 -4.1206224452E+01 -1.1530360766E+01  3.5721534037E+01  4.0915511255E+00 -2.8060988004E+00  2.7603676089E+01  1.1223339730E+00  9.4391438971E+00
  3.4289700000E-02 -4.1419317693E+01 -4.2035166480E+01 -1.1725478503E+01  3.7065098788E+01  4.1414092749E+00 -2.9669586473E+00  2.8887775026E+01  1.2124418266E+00  9.8767239212E+00
  3.4982400000E-02 -4.2339129947E+01 -4.2869747404E+01 -1.1920719492E+01  3.8472773448E+01  4.1856833404E+00 -3.1353682214E+00  3.0283365335E+01  1.3101697836E+00  1.0361956492E+01
  3.5689100000E-02 -4.3267929443E+01 -4.3709822232E+01 -1.2115999838E+01  3.9872501527E+01  4.2244442921E+00 -3.3114464390E+00  3.1645797071E+01  1.4157979400E+00  1.0822257432E+01
  3.6410100000E-02 -4.4205335529E+01 -4.4555208439E+01 -1.2311230300E+01  4.1329807839E+01  4.2578331649E+00 -3.4953344819E+00  3.3107256089E+01  1.5306169554E+00  1.1323057599E+01
  3.7145600000E-02 -4.5151342789E+01 -4.5405607515E+01 -1.2506286164E+01  4.2789825940E+01  4.2861344235E+00 -3.6870640658E+00  3.4556075347E+01  1.6543151354E+00  1.1808454823E+01
  3.7896000000E-02 -4.6105489108E+01 -4.6260923009E+01 -1.2701090530E+01  4.4294908918E+01  4.3097599059E+00 -3.8867288832E+00  3.6078565059E+01  1.7888192606E+00  1.2320661331E+01
  3.8661500000E-02 -4.7067906855E+01 -4.7120815943E+01 -1.2895503385E+01  4.5816422285E+01  4.3292920370E+00 -4.0942924262E+00  3.7613996429E+01  1.9334059506E+00  1.2829316103E+01
  3.9442600000E-02 -4.8038090144E+01 -4.7985250576E+01 -1.3089453220E+01  4.7368613287E+01  4.3454721445E+00 -4.3097738565E+00  3.9192485016E+01  2.0904372604E+00  1.3348322896E+01
  4.0239300000E-02 -4.9015978969E+01 -4.8853605687E+01 -1.3282733089E+01  4.8953982703E+01  4.3592146969E+00 -4.5329914020E+00  4.0814762202E+01  2.2588947007E+00  1.3878144867E+01
  4.1052200000E-02 -5.0001077268E+01 -4.9725884309E+01 -1.3475272502E+01  5.0553304378E+01  4.3716313751E+00 -4.7638745308E+00  4.2443514405E+01  2.4413489634E+00  1.4398832095E+01
  4.1881500000E-02 -5.0993521089E+01 -5.0601594812E+01 -1.3666891440E+01  5.2206631027E+01  4.3840106529E+00 -5.0021975366E+00  4.4153425157E+01  2.6368096149E+00  1.4947690188E+01
  4.2727600000E-02 -5.1992541858E+01 -5.1480435710E+01 -1.3857445068E+01  5.3855135772E+01  4.3978838616E+00 -5.2476890743E+00  4.5827392508E+01  2.8476628203E+00  1.5464956101E+01
  4.3590700000E-02 -5.2998111605E+01 -5.2361809601E+01 -1.4046731344E+01  5.5581896744E+01  4.4149345683E+00 -5.4999978426E+00  4.7625947579E+01  3.0731412756E+00  1.6030733468E+01
  4.4471300000E-02 -5.4009615907E+01 -5.3245391030E+01 -1.4234598103E+01  5.7283170734E+01  4.4370942755E+00 -5.7587193579E+00  4.9340444051E+01  3.3151214472E+00  1.6539619025E+01
  4.5369700000E-02 -5.5026831277E+01 -5.4130547676E+01 -1.4420838185E+01  5.9091234673E+01  4.4664468702E+00 -6.0233979750E+00  5.1230141946E+01  3.5734170086E+00  1.7120811136E+01
  4.6286300000E-02 -5.6049198133E+01 -5.5016719108E+01 -1.4605248510E+01  6.0851193341E+01  4.5053319695E+00 -6.2934438820E+00  5.2981906805E+01  3.8489481768E+00  1.7616988272E+01
  4.7221300000E-02 -5.7075903399E+01 -5.5903002260E+01 -1.4787573198E+01  6.2729497812E+01  4.5561335401E+00 -6.5682249383E+00  5.4925030630E+01  4.1422987912E+00  1.8192151352E+01
  4.8175200000E-02 -5.8106706630E+01 -5.6788757450E+01 -1.4967599416E+01  6.4575996589E+01  4.6215041383E+00 -6.8470189526E+00  5.6753033751E+01  4.4531207523E+00  1.8692725683E+01
  4.9148500000E-02 -5.9140584225E+01 -5.7673168607E+01 -1.5145098387E+01  6.6531969277E+01  4.7040944231E+00 -7.1291172393E+00  5.8746118869E+01  4.7829017835E+00  1.9257828301E+01
  5.0141300000E-02 -6.0177009567E+01 -5.8555016049E+01 -1.5319753718E+01  6.8479056656E+01  4.8066948418E+00 -7.4135145400E+00  6.0659978085E+01  5.1297807430E+00  1.9765703431E+01
  5.1154200000E-02 -6.1214578783E+01 -5.9433383071E+01 -1.5491330196E+01  7.0522473303E+01  4.9320850502E+00 -7.6993673752E+00  6.2704247508E+01  5.4958053395E+00  2.0320084633E+01
  5.2187600000E-02 -6.2253147462E+01 -6.0307100311E+01 -1.5659540454E+01  7.2583728623E+01  5.0830615924E+00 -7.9856315713E+00  6.4712304708E+01  5.8779614995E+00  2.0838482533E+01
  5.3241900000E-02 -6.3290663303E+01 -6.1174877467E+01 -1.5824092303E+01  7.4726072968E+01  5.2622723937E+00 -8.2712916151E+00  6.6812099463E+01  6.2785011114E+00  2.1383959915E+01
  5.4317400000E-02 -6.4326887651E+01 -6.2035271020E+01 -1.5984669733E+01  7.6914817336E+01  5.4721751828E+00 -8.5552329209E+00  6.8924371896E+01  6.6933035801E+00  2.1918300665E+01
  5.5414700000E-02 -6.5359563843E+01 -6.2886945233E+01 -1.6140994650E+01  7.9166649081E+01  5.7149241269E+00 -8.8364382852E+00  7.1085767722E+01  7.1245509028E+00  2.2459173628E+01
  5.6534100000E-02 -6.6388276608E+01 -6.3728209894E+01 -1.6292736767E+01  8.1495019762E+01  5.9921922760E+00 -9.1137885484E+00  7.3314442220E+01  7.5670654490E+00  2.3017786088E+01
  5.7676200000E-02 -6.7410454794E+01 -6.4557528471E+01 -1.6439607428E+01  8.3864666279E+01  6.3052811228E+00 -9.3862260065E+00  7.5545444277E+01  8.0223583292E+00  2.3561679405E+01
  5.8841400000E-02 -6.8425534490E+01 -6.5373091160E+01 -1.6581290671E+01  8.6341481230E+01  6.6547659129E+00 -9.6526991440E+00  7.7903934798E+01  8.4843633824E+00  2.4156299464E+01
  6.0030100000E-02 -6.9430660744E+01 -6.6173132432E+01 -1.6717484281E+01  8.8833152933E+01  7.0406815712E+00 -9.9121981072E+00  8.0213534279E+01  8.9535831016E+00  2.4714352597E+01
  6.1242700000E-02 -7.0425086559E+01 -6.6955813939E+01 -1.6847898911E+01  9.1461662431E+01  7.4621022361E+00 -1.0163932165E+01  8.2715038142E+01  9.4235955952E+00  2.5359635161E+01
  6.2479900000E-02 -7.1406284176E+01 -6.7719579874E+01 -1.6972292144E+01  9.4074181708E+01  7.9174400667E+00 -1.0407257163E+01  8.5112824287E+01  9.8939150317E+00  2.5945933102E+01
  6.3742100000E-02 -7.2373126669E+01 -6.8462542131E+01 -1.7090398646E+01  9.6851469189E+01  8.4037345327E+00 -1.0641722586E+01  8.7770664796E+01  1.0357985592E+01  2.6659157761E+01
  6.5029800000E-02 -7.3323010427E+01 -6.9182989068E+01 -1.7201980606E+01  9.9574543346E+01  8.9170917759E+00 -1.0866940296E+01  9.0264149845E+01  1.0813452386E+01  2.7290136218E+01
  6.6343400000E-02 -7.4254380382E+01 -6.9879096655E+01 -1.7306817538E+01  1.0248569881E+02  9.4521781850E+00 -1.1082900075E+01  9.3086968295E+01  1.1254051850E+01  2.8090278939E+01
  6.7683700000E-02 -7.5165297043E+01 -7.0549511055E+01 -1.7404748475E+01  1.0529763851E+02  1.0002934784E+01 -1.1289800887E+01  9.5679492059E+01  1.1675981069E+01  2.8783675307E+01
  6.9051000000E-02 -7.6053914228E+01 -7.1192700177E+01 -1.7495615952E+01  1.0829665887E+02  1.0561851446E+01 -1.1488311743E+01  9.8630247525E+01  1.2074461613E+01  2.9668936845E+01
  7.0445900000E-02 -7.6918923877E+01 -7.1807606530E+01 -1.7579315303E+01  1.1118547301E+02  1.1120733937E+01 -1.1679299633E+01  1.0136087884E+02  1.2444447305E+01  3.0461477743E+01
  7.1869000000E-02 -7.7758381672E+01 -7.2393197544E+01 -1.7655775523E+01  1.1422658276E+02  1.1670129699E+01 -1.1864141293E+01  1.0441864704E+02  1.2783019564E+01  3.1438806027E+01
  7.3320900000E-02 -7.8571604390E+01 -7.2948746892E+01 -1.7724950644E+01  1.1715751594E+02  1.2199988246E+01 -1.2044325913E+01  1.0729582625E+02  1.3084165853E+01  3.2352168449E+01
  7.4802100000E-02 -7.9356476885E+01 -7.3473658361E+01 -1.7786837769E+01  1.2019100838E+02  1.2699518717E+01 -1.2221860520E+01  1.1044558272E+02  1.3347258198E+01  3.3431201846E+01
  7.6313100000E-02 -8.0113122762E+01 -7.3967746188E+01 -1.7841466237E+01  1.2311076138E+02  1.3157970496E+01 -1.2398960424E+01  1.1345156629E+02  1.3566887287E+01  3.4472157294E+01
  7.7854800000E-02 -8.0839840819E+01 -7.4431211445E+01 -1.7888925572E+01  1.2607947471E+02  1.3564826446E+01 -1.2578409963E+01  1.1666791765E+02  1.3746144587E+01  3.5652921869E+01
  7.9427500000E-02 -8.1537604231E+01 -7.4864460998E+01 -1.7929315073E+01  1.2893116028E+02  1.3910184223E+01 -1.2762980924E+01  1.1977535979E+02  1.3881340135E+01  3.6816671965E+01
  8.1032100000E-02 -8.2204867881E+01 -7.5268221905E+01 -1.7962779318E+01  1.3177607640E+02  1.4185017152E+01 -1.2955734022E+01  1.2302235979E+02  1.3979010847E+01  3.8086288310E+01
  8.2669000000E-02 -8.2843330531E+01 -7.5643379953E+01 -1.7989467033E+01  1.3450308684E+02  1.4381779339E+01 -1.3159581823E+01  1.2619345802E+02  1.4037534226E+01  3.9354873304E+01
  8.4339100000E-02 -8.3451771583E+01 -7.5991193913E+01 -1.8009566503E+01  1.3716956534E+02  1.4494966555E+01 -1.3377630180E+01  1.2942619314E+02  1.4067796861E+01  4.0686645406E+01
  8.6042800000E-02 -8.4032744323E+01 -7.6313103754E+01 -1.8023273865E+01  1.3972506330E+02  1.4521652646E+01 -1.3612775804E+01  1.3261642503E+02  1.4071923273E+01  4.2026897494E+01
  8.7781000000E-02 -8.4585350664E+01 -7.6610738618E+01 -1.8030796694E+01  1.4217309169E+02  1.4461614522E+01 -1.3867700880E+01  1.3578508161E+02  1.4065079291E+01  4.3378046237E+01
  8.9554300000E-02 -8.5112611667E+01 -7.6885725960E+01 -1.8032337388E+01  1.4452912555E+02  1.4317725193E+01 -1.4144557896E+01  1.3894833558E+02  1.4052245632E+01  4.4742627210E+01
  9.1363400000E-02 -8.5613643888E+01 -7.7139679556E+01 -1.8028088101E+01  1.4674005707E+02  1.4096091270E+01 -1.4444918542E+01  1.4200316314E+02  1.4051650563E+01  4.6058257454E+01
  9.3209100000E-02 -8.6091700067E+01 -7.7374175309E+01 -1.8018228905E+01  1.4889341116E+02  1.3806373205E+01 -1.4769798218E+01  1.4509687646E+02  1.4070962554E+01  4.7390144239E+01
  9.5092100000E-02 -8.6546021763E+01 -7.7590698740E+01 -1.8002924651E+01  1.5087678241E+02  1.3461763913E+01 -1.5119339334E+01  1.4799465476E+02  1.4130628315E+01  4.8607461750E+01
  9.7013000000E-02 -8.6979559255E+01 -7.7790366828E+01 -1.7982311628E+01  1.5285507956E+02  1.3078444482E+01 -1.5492845826E+01  1.5098723026E+02  1.4239372508E+01  4.9845550647E+01
  9.8972800000E-02 -8.7391306305E+01 -7.7974078879E+01 -1.7956487710E+01  1.5465005808E+02  1.2675291736E+01 -1.5888580939E+01  1.5369718650E+02  1.4416842693E+01  5.0901941994E+01
