  8.1241800000E-03  1.0838762825E+00 -1.1469500466E+01 -1.0018408557E+01 -1.1101397276E+01 -1.0734181649E+01
  8.2883000000E-03  1.1492373927E+00 -1.2031321714E+01 -1.0498361316E+01 -1.1639600754E+01 -1.1255877748E+01
  8.4557400000E-03  1.2186311738E+00 -1.2617740408E+01 -1.0997969428E+01 -1.2201010005E+01 -1.1799870200E+01
  8.6265600000E-03  1.2921715148E+00 -1.3229280835E+01 -1.1517714021E+01 -1.2786078994E+01 -1.2366683694E+01
  8.8008200000E-03  1.3698033717E+00 -1.3866909942E+01 -1.2058853311E+01 -1.3395701980E+01 -1.2957448721E+01
  8.9786100000E-03  1.4522692228E+00 -1.4531594797E+01 -1.2621077410E+01 -1.4030765927E+01 -1.3572517763E+01
  9.1599900000E-03  1.5393660178E+00 -1.5224175242E+01 -1.3205842008E+01 -1.4692032660E+01 -1.4213065444E+01
  9.3450400000E-03  1.6315642342E+00 -1.5945383653E+01 -1.3813149951E+01 -1.5380150749E+01 -1.4879481282E+01
  9.5338200000E-03  1.7295282402E+00 -1.6696239158E+01 -1.4442922660E+01 -1.6096056579E+01 -1.5572268321E+01
  9.7264100000E-03  1.8325449873E+00 -1.7477453627E+01 -1.5097534281E+01 -1.6840373014E+01 -1.6292998655E+01
  9.9229000000E-03  1.9420113019E+00 -1.8290206081E+01 -1.5775620380E+01 -1.7614185563E+01 -1.7041611164E+01
  1.0123400000E-02  2.0578411935E+00 -1.9135108649E+01 -1.6478250075E+01 -1.8418005787E+01 -1.7818988407E+01
  1.0327900000E-02  2.1800746756E+00 -2.0013027522E+01 -1.7206424297E+01 -1.9252621875E+01 -1.8626093325E+01
  1.0536500000E-02  2.3100472026E+00 -2.0924697052E+01 -1.7958503369E+01 -2.0118665952E+01 -1.9462519471E+01
  1.0749300000E-02  2.4466611871E+00 -2.1871069775E+01 -1.8737935100E+01 -2.1016985344E+01 -2.0330511856E+01
  1.0966500000E-02  2.5917667834E+00 -2.2853374617E+01 -1.9542597995E+01 -2.1948677671E+01 -2.1229667832E+01
  1.1188000000E-02  2.7453141187E+00 -2.3871949151E+01 -2.0373167583E+01 -2.2914017201E+01 -2.2160549751E+01
  1.1414100000E-02  2.9071725556E+00 -2.4928270232E+01 -2.1231800243E+01 -2.3914319999E+01 -2.3125022566E+01
