  2.2985100000E-02 -4.5861077602E+01 -9.4504406337E+01 -4.6820291865E+01
  2.3449400000E-02 -4.6524573375E+01 -9.6210990438E+01 -4.7775759281E+01
  2.3923100000E-02 -4.7151319027E+01 -9.7866587825E+01 -4.8714008045E+01
  2.4406400000E-02 -4.7717797620E+01 -9.9430321060E+01 -4.9617279426E+01
  2.4899400000E-02 -4.8225519617E+01 -1.0090483263E+02 -5.0486735090E+01
  2.5402400000E-02 -4.8679780672E+01 -1.0229853070E+02 -5.1325689110E+01
  2.5915600000E-02 -4.9049384999E+01 -1.0355814619E+02 -5.2111405305E+01
  2.6439100000E-02 -4.9376754574E+01 -1.0475542913E+02 -5.2874223770E+01
  2.6973200000E-02 -4.9587756084E+01 -1.0576333987E+02 -5.3559719073E+01
  2.7518100000E-02 -4.9774854246E+01 -1.0674002622E+02 -5.4235516487E+01
  2.8074000000E-02 -4.9833146772E+01 -1.0750505688E+02 -5.4824037100E+01
  2.8641200000E-02 -4.9846556374E+01 -1.0820258033E+02 -5.5387178705E+01
  2.9219800000E-02 -4.9743125657E+01 -1.0870802706E+02 -5.5871043509E+01
  2.9810000000E-02 -4.9569736039E+01 -1.0910235866E+02 -5.6310587811E+01
  3.0412200000E-02 -4.9301464117E+01 -1.0934196437E+02 -5.6686737144E+01
  3.1026600000E-02 -4.8936527481E+01 -1.0942460726E+02 -5.6998888017E+01
  3.1653400000E-02 -4.8505939141E+01 -1.0940220320E+02 -5.7268756791E+01
  3.2292800000E-02 -4.7946891458E+01 -1.0916792094E+02 -5.7450922375E+01
  3.2945200000E-02 -4.7363437421E+01 -1.0889961569E+02 -5.7621376544E+01
  3.3610700000E-02 -4.6614949749E+01 -1.0835648992E+02 -5.7677046232E+01
  3.4289700000E-02 -4.5892757530E+01 -1.0786674165E+02 -5.7758665406E+01
  3.4982400000E-02 -4.4992367918E+01 -1.0707963616E+02 -5.7715845324E+01
  3.5689100000E-02 -4.4125773193E+01 -1.0635965662E+02 -5.7705242939E+01
  3.6410100000E-02 -4.3108875263E+01 -1.0539049859E+02 -5.7590989945E+01
  3.7145600000E-02 -4.2108337360E+01 -1.0445977061E+02 -5.7497157551E+01
  3.7896000000E-02 -4.1007958092E+01 -1.0336724960E+02 -5.7337485585E+01
  3.8661500000E-02 -3.9904160106E+01 -1.0228103315E+02 -5.7185212055E+01
  3.9442600000E-02 -3.8765426147E+01 -1.0114610239E+02 -5.7016314271E+01
  4.0239300000E-02 -3.7598085162E+01 -9.9976206230E+01 -5.6837931373E+01
  4.1052200000E-02 -3.6471962842E+01 -9.8890373642E+01 -5.6700763231E+01
  4.1881500000E-02 -3.5287685352E+01 -9.7721561976E+01 -5.6534637507E+01
  4.2727600000E-02 -3.4230562146E+01 -9.6786841794E+01 -5.6475166707E+01
  4.3590700000E-02 -3.3074330585E+01 -9.5701211183E+01 -5.6358583552E+01
  4.4471300000E-02 -3.2140115283E+01 -9.5015549854E+01 -5.6421124861E+01
  4.5369700000E-02 -3.1054575211E+01 -9.4091810131E+01 -5.6390184737E+01
  4.6286300000E-02 -3.0295682788E+01 -9.3751283746E+01 -5.6618555392E+01
  4.7221300000E-02 -2.9384913234E+01 -9.3173997973E+01 -5.6754984490E+01
  4.8175200000E-02 -2.8791022717E+01 -9.3167058319E+01 -5.7146880884E+01
  4.9148500000E-02 -2.8107010955E+01 -9.3031947107E+01 -5.7494544606E+01
  5.0141300000E-02 -2.7701962912E+01 -9.3405223540E+01 -5.8072458827E+01
  5.1154200000E-02 -2.7265478893E+01 -9.3752344617E+01 -5.8650507517E+01
  5.2187600000E-02 -2.7045547229E+01 -9.4503038206E+01 -5.9414862386E+01
  5.3241900000E-02 -2.6843822434E+01 -9.5313084339E+01 -6.0216236258E+01
  5.4317400000E-02 -2.6771904834E+01 -9.6378363903E+01 -6.1140585082E+01
  5.5414700000E-02 -2.6762403540E+01 -9.7578241652E+01 -6.2134063072E+01
  5.6534100000E-02 -2.6773543299E+01 -9.8844942881E+01 -6.3169342788E+01
  5.7676200000E-02 -2.6875115803E+01 -1.0029160018E+02 -6.4292181424E+01
  5.8841400000E-02 -2.6847062993E+01 -1.0154293814E+02 -6.5342680686E+01
  6.0030100000E-02 -2.6907692609E+01 -1.0296536534E+02 -6.6474599054E+01
  6.1242700000E-02 -2.6648917153E+01 -1.0385909338E+02 -6.7388042489E+01
  6.2479900000E-02 -2.6460906954E+01 -1.0488546602E+02 -6.8363305525E+01
  6.3742100000E-02 -2.5748962826E+01 -1.0502252580E+02 -6.8961468556E+01
  6.5029800000E-02 -2.5077569629E+01 -1.0522968071E+02 -6.9590264377E+01
  6.6343400000E-02 -2.3642296000E+01 -1.0412169371E+02 -6.9653490814E+01
  6.7683700000E-02 -2.2202091213E+01 -1.0299245129E+02 -6.9702698088E+01
  6.9051000000E-02 -1.9811734633E+01 -1.0021254769E+02 -6.9035828671E+01
  7.0445900000E-02 -1.7265882848E+01 -9.7138913236E+01 -6.8232232137E+01
  7.1869000000E-02 -1.3702214270E+01 -9.2283065016E+01 -6.6649717017E+01
  7.3320900000E-02 -9.8239404541E+00 -8.6846862579E+01 -6.4801890955E+01
  7.4802100000E-02 -4.9169905233E+00 -7.9594245546E+01 -6.2153985970E+01
  7.6313100000E-02  4.1917686721E-01 -7.1552088240E+01 -5.9145824696E+01
  7.7854800000E-02  6.7005254303E+00 -6.1825919372E+01 -5.5389833521E+01
  7.9427500000E-02  1.3422827701E+01 -5.1283333000E+01 -5.1259241233E+01
  8.1032100000E-02  2.0900379102E+01 -3.9377288374E+01 -4.6516070384E+01
  8.2669000000E-02  2.8741730412E+01 -2.6785649650E+01 -4.1453747760E+01
  8.4339100000E-02  3.7049126386E+01 -1.3327722069E+01 -3.5992470512E+01
  8.6042800000E-02  4.5535093925E+01  4.9153034203E-01 -3.0353811797E+01
  8.7781000000E-02  5.4077452715E+01  1.4464279744E+01 -2.4626064682E+01
  8.9554300000E-02  6.2542413756E+01  2.8345646600E+01 -1.8920755511E+01
  9.1363400000E-02  7.0602108397E+01  4.1572586575E+01 -1.3479512491E+01
  9.3209100000E-02  7.8301842298E+01  5.4204132384E+01 -8.2849294404E+00
  9.5092100000E-02  8.5107370995E+01  6.5320524269E+01 -3.7327538933E+00
  9.7013000000E-02  9.1302145489E+01  7.5388466332E+01  3.6887613051E-01
  9.8972800000E-02  9.6172231114E+01  8.3179488068E+01  3.4916038937E+00
  1.0097200000E-01  1.0029749805E+02  8.9670093516E+01  6.0464510221E+00
  1.0301200000E-01  1.0277389655E+02  9.3305679854E+01  7.3651641555E+00
  1.0509300000E-01  1.0455258244E+02  9.5704575996E+01  8.1360598941E+00
  1.0721600000E-01  1.0457352072E+02  9.5048706720E+01  7.5795828447E+00
  1.0938200000E-01  1.0422787635E+02  9.3719064946E+01  6.7144273443E+00
  1.1159200000E-01  1.0228635895E+02  8.9612366917E+01  4.6408629817E+00
  1.1384600000E-01  1.0061609345E+02  8.5936171704E+01  2.7363198121E+00
  1.1614600000E-01  9.7758297604E+01  8.0198750599E+01 -6.3333840573E-02
  1.1849200000E-01  9.5959542341E+01  7.6270820521E+01 -2.0910813723E+00
  1.2088600000E-01  9.3844387381E+01  7.1809061106E+01 -4.3451179377E+00
  1.2332800000E-01  9.3606944387E+01  7.0603938870E+01 -5.1886758780E+00
  1.2581900000E-01  9.3985463491E+01  7.0507814367E+01 -5.5357395036E+00
  1.2836100000E-01  9.6847267398E+01  7.4751103845E+01 -3.9894344837E+00
